Ta,G,V,Tc
30,240,3.1437,37
30,234,2.7691,37
30,461,3.8033,38
30,697,3.4309,45
30,662,4.0331,46
30,589,3.3662,45
30,458,2.939,42
30,443,2.5193,42
31,508,2.8302,48
31,875,2.6457,49
31,535,2.3864,46
30,315,2.9324,41
29,270,3.1079,36
29,275,2.7622,36
29,240,3.2213,35
29,214,3.129,34
29,284,2.8312,33
29,336,2.6494,36
29,365,2.2297,38
29,417,2.5222,38
30,436,3.1651,41
30,470,2.9592,41
30,683,2.8745,43
30,631,2.7799,49
30,339,2.3404,42
30,602,2.006,44
30,729,2.5392,46
30,629,2.5189,50
30,585,2.488,45
30,322,2.1594,41
30,601,1.9651,44
30,565,2.3666,45
30,469,2.0164,44
30,414,2.0451,43
30,299,1.9965,40
29,330,2.3779,39
29,120,2.0621,35
29,125,1.3173,32
28,120,1.8134,31
28,91,1.4062,31
28,77,0.90077,30
28,81,1.2665,29
28,36,1.2141,28
27,23,1.2055,27
27,11,0.91292,26
27,2,1.1767,25
27,0,1.6341,25
27,0,1.5873,24
26,0,1.6143,24
26,0,1.1554,24
26,0,1.1016,24
26,0,1.1736,24
26,0,1.4525,24
26,0,1.4263,24
26,0,1.3628,24
26,0,1.3075,24
26,0,1.0389,24
26,0,0.90238,23
25,0,1.8009,23
25,0,1.5005,23
25,0,1.2311,23
25,0,1.2195,22
25,0,1.6405,22
25,0,1.5193,23
25,0,1.3596,23
25,0,0.6436,23
25,0,0.59603,23
24,0,0.41167,23
24,0,0.44377,22
24,0,0.2455,22
24,0,0.37292,22
24,0,0.82947,22
24,0,0.5026,22
0,0,0.3101,0
24,0,0.65145,21
24,0,1.0058,21
24,0,1.4599,21
24,0,0.84548,20
24,0,0.76843,21
24,0,0.85385,21
24,0,0.57967,21
24,0,0.55382,21
24,0,0.47605,21
23,0,0.66957,20
23,0,0.77742,21
23,0,0.67662,20
23,0,0.66093,20
23,0,0.60303,20
23,0,0.6833,20
23,0,0.40305,20
23,0,0.4026,20
23,0,0.2692,20
23,0,0.34185,20
22,0,0.76485,20
22,0,0.66967,20
23,0,0.85192,20
22,0,0.8433,20
22,0,1.3317,19
22,0,1.6649,19
22,0,1.5811,20
22,0,1.0382,20
23,0,1.2394,20
0,0,1.2158,0
23,0,1.2732,20
23,0,0.84952,20
23,0,1.1885,20
23,0,0.7895,20
23,0,1.4866,20
23,0,1.2284,20
23,0,0.76213,20
23,0,0.32605,21
23,0,0.42338,21
23,0,0.51033,20
23,0,0.6635,20
22,0,0.29622,20
22,0,0.80098,20
22,0,0.59413,20
22,8,0.44573,20
23,20,0.61572,20
23,41,0.46752,21
23,58,1.0379,22
24,117,0.96335,24
26,90,1.6896,25
26,132,1.7031,27
26,131,1.4622,28
27,314,0.78925,31
30,306,1.1124,35
32,343,1.3073,37
32,390,2.1297,39
33,434,2.7403,41
33,453,1.3566,42
32,531,1.7029,43
31,560,2.3401,46
31,626,2.6776,48
31,469,3.299,50
30,249,3.3954,43
30,377,3.2257,45
31,805,3.3244,50
31,804,2.6728,55
31,814,2.6304,55
31,837,3.1734,55
31,865,2.9904,54
31,881,3.1888,53
31,896,3.7096,54
31,915,3.4016,54
31,932,3.2141,55
31,952,3.0543,56
31,971,4.277,57
31,989,3.4918,57
32,961,3.2482,58
31,1118,3.8739,57
31,934,3.4245,55
31,1029,3.4571,57
31,1015,3.8665,58
31,1015,3.0401,57
31,1015,3.1463,55
31,976,3.2607,57
31,837,3.611,56
31,572,3.3056,50
31,623,3.2525,46
32,883,2.8843,51
31,671,2.8284,48
31,895,3.5663,52
31,542,3.472,48
31,576,3.1538,46
31,654,2.9098,47
31,585,2.7452,48
31,647,3.1385,45
31,684,3.0538,48
31,454,3.4579,45
30,479,3.2028,41
30,633,3.5663,44
30,366,3.4739,41
30,341,3.2541,41
30,338,3.1658,39
30,531,2.8752,42
31,349,1.855,44
30,373,2.2146,41
30,416,3.1188,40
29,138,2.8187,35
29,227,2.1342,34
29,228,2.2367,34
29,200,1.8133,33
29,157,2.1581,33
29,99,1.576,33
28,75,1.5384,30
28,58,1.1366,29
27,28,1.148,28
27,10,1.2547,26
27,2,1.2343,25
26,0,1.3058,25
26,0,0.82457,24
26,0,0.7136,24
26,0,0.96173,24
26,0,1.4721,24
26,0,1.2932,23
26,0,1.4291,24
26,0,1.5296,24
26,0,1.2758,24
26,0,1.0604,25
26,0,1.4168,25
26,0,1.2491,25
26,0,1.0308,24
26,0,0.8043,24
26,0,0.88547,24
26,0,0.8082,25
26,0,1.4036,24
26,0,1.49,25
26,0,1.4616,25
26,0,1.3142,24
26,0,1.6025,24
26,0,1.3149,25
26,0,1.4777,25
26,0,1.1169,25
26,0,0.89502,25
26,0,0.85058,25
26,0,0.57932,24
0,0,0.63997,0
26,0,0.5423,24
25,0,0.42192,24
25,0,0.60117,24
25,0,0.29643,24
25,0,0.62203,24
25,0,0.59095,24
25,0,0.70805,24
25,0,0.4585,24
25,0,0.46198,24
25,0,0.29725,24
25,0,0.39418,24
25,0,0.51922,24
25,0,0.69082,24
25,0,1.2292,24
25,0,1.2945,24
25,0,0.74182,24
25,0,0.96448,24
25,0,1.8129,23
25,0,2.0614,23
25,0,2.1747,23
25,0,2.0785,23
25,0,2.1273,23
25,0,1.6867,23
25,0,1.69,24
25,0,1.5965,24
25,0,1.5583,24
25,0,1.957,24
25,0,1.6778,24
0,0,1.7703,0
25,0,2.1445,23
25,0,1.6585,23
24,0,1.3388,23
25,0,1.3445,23
25,0,0.70535,23
25,0,0.4299,23
25,0,0.85285,23
24,0,0.78728,22
24,0,1.4118,23
24,0,1.187,23
24,0,1.1025,23
24,0,0.9402,23
24,0,1.0358,22
24,0,1.1538,21
24,7,1.0379,21
24,16,1.118,21
24,34,0.91835,22
24,43,0.99325,23
26,90,1.6617,24
27,137,0.91432,27
29,176,1.5902,29
30,216,1.3811,31
31,259,1.1806,33
32,304,1.5857,35
33,348,1.6752,38
33,423,1.2915,40
33,466,2.1998,42
33,527,2.6364,45
32,365,2.485,45
30,186,3.1163,37
30,398,3.1035,40
30,381,2.5797,46
30,740,3.5447,44
31,330,3.6085,49
31,769,3.1573,49
31,685,2.5783,50
31,821,3.618,52
31,862,2.969,52
31,863,3.2604,53
31,918,3.7216,54
30,435,3.661,49
31,966,3.6051,52
31,520,3.1817,52
31,778,3.7163,53
31,1052,3.7926,55
31,1017,3.6745,54
31,991,3.7372,56
31,990,3.1758,55
31,994,3.122,55
31,995,3.7154,57
31,933,3.9194,56
31,996,3.813,56
31,1001,3.9915,55
31,991,2.4647,56
31,991,3.4298,55
31,974,3.9066,56
32,825,2.8137,56
31,984,3.5004,54
31,895,3.5923,53
31,922,3.8156,53
31,900,3.4084,53
32,885,3.8818,56
31,840,2.9691,53
31,824,3.6859,51
31,790,3.1479,53
31,760,3.4362,51
31,727,2.7836,49
31,695,3.4972,48
31,662,3.0758,47
30,625,3.1399,46
30,585,2.7946,46
30,545,3.0257,44
30,506,2.5836,43
30,469,2.4363,43
30,395,3.2442,41
30,331,2.5074,38
30,277,2.7249,37
29,339,2.572,37
30,165,1.7857,35
29,159,2.112,34
29,141,1.9512,33
29,151,2.2934,32
28,85,1.8756,31
28,61,2.2642,30
28,27,1.7042,29
27,10,1.4494,27
27,0,1.3738,27
27,0,0.99868,26
27,0,1.2002,26
27,0,1.2095,26
27,0,1.6627,26
27,0,1.4748,25
27,0,1.6247,25
27,0,1.6072,25
27,0,1.5265,25
27,0,1.8087,25
27,0,1.6208,25
27,0,1.393,25
27,0,1.4465,25
27,0,1.1134,26
27,0,1.511,26
27,0,1.8636,26
27,0,1.6419,26
27,0,0.92742,26
27,0,0.5323,26
26,0,0.55968,26
26,0,0.80418,26
26,0,0.80693,26
26,0,0.82655,25
26,0,0.89393,25
26,0,1.3517,25
26,0,1.0944,25
26,0,0.9836,25
26,0,1.2291,25
0,0,1.1757,0
26,0,1.2666,24
25,0,1.1707,24
25,0,0.70248,24
25,0,0.83447,24
25,0,0.51362,24
25,0,0.52962,24
25,0,0.58918,24
25,0,0.48078,24
25,0,0.4901,24
25,0,0.5209,24
25,0,0.41165,24
25,0,0.63983,24
25,0,0.27372,24
25,0,0.37515,24
25,0,0.5137,24
25,0,0.38037,23
25,0,0.54428,24
25,0,0.73055,23
25,0,0.65227,23
25,0,0.52935,23
25,0,0.31315,23
25,0,0.33592,22
25,0,0.9391,22
25,0,1.3351,22
25,0,0.55665,22
25,0,0.49178,22
24,0,0.73743,22
24,0,0.88178,22
24,0,0.81933,22
24,0,0.62513,22
24,0,0.33313,22
24,0,0.37327,22
24,0,1.0196,22
24,0,0.60825,22
24,0,0.69198,23
24,0,1.0858,23
24,0,0.3706,23
24,0,0.6448,23
24,0,0.59042,23
24,0,0.75927,22
24,0,0.688,22
24,0,0.73365,21
24,0,0.55228,21
24,7,0.58917,22
24,14,0.5926,22
24,29,0.50418,22
24,48,0.38007,23
25,93,0.29753,24
27,166,0.38078,26
28,159,0.67792,27
28,212,0.71337,29
29,248,1.4723,30
29,128,1.3935,29
29,241,2.0749,29
29,137,2.6355,30
29,201,2.8459,30
29,180,3.4922,30
28,145,3.49,30
29,534,3.7928,31
29,625,3.7046,41
30,724,3.5231,47
30,690,3.128,50
30,203,2.8955,40
29,506,3.0019,40
29,511,3.5264,44
29,553,3.6608,43
30,936,3.5405,48
30,961,3.4367,51
30,360,2.8956,44
29,391,3.6256,39
30,715,3.397,42
31,668,3.2377,50
31,581,4.0488,47
30,484,3.5051,43
30,437,3.8834,42
30,474,3.8467,41
31,512,4.1965,43
30,662,3.9047,45
31,685,4.1862,46
31,746,3.8484,53
31,642,3.5902,48
31,1051,3.6251,49
31,840,3.6107,54
31,1062,3.244,52
31,1028,4.166,54
31,1023,3.6151,55
31,1006,3.7295,55
31,709,3.4063,54
31,627,3.366,52
31,912,3.2345,51
31,838,3.0302,52
31,661,3.1076,48
30,773,2.9862,47
30,798,3.3929,50
30,328,3.627,44
31,733,3.6675,47
31,807,3.1375,45
31,693,3.8384,45
31,636,2.6583,47
31,717,2.8331,49
31,652,1.9466,50
31,666,2.8037,48
31,519,2.7776,46
30,487,3.1965,43
30,413,2.1168,41
30,374,1.8636,39
30,320,1.835,39
30,265,1.8296,37
30,208,1.877,36
29,164,1.467,34
29,130,1.6174,32
29,88,1.5471,31
28,70,1.5454,30
28,41,1.3926,29
28,15,1.5669,27
27,3,1.0941,26
27,0,1.2198,25
27,0,1.6964,24
27,0,1.6737,24
27,0,1.5738,24
27,0,1.5804,24
27,0,1.7017,24
26,0,1.6059,24
26,0,1.8382,24
26,0,1.6216,24
26,0,1.4874,23
26,0,1.36,24
26,0,1.7808,23
26,0,1.6972,24
26,0,1.7576,24
26,0,1.6223,24
26,0,1.5981,24
26,0,1.4603,24
26,0,1.4728,24
26,0,1.3015,24
26,0,0.89455,24
26,0,0.92117,24
26,0,1.4004,24
26,0,1.1763,24
26,0,1.1191,24
26,0,1.1713,24
26,0,0.97903,24
26,0,0.72237,24
0,0,0.69607,0
26,0,0.5271,23
25,0,0.6577,24
26,0,0.63245,23
26,0,0.49048,23
26,0,0.26625,23
26,0,1.2616,23
25,0,1.4713,23
25,0,1.368,23
25,0,1.2681,23
25,0,0.76747,23
25,0,0.48885,23
25,0,0.7848,23
25,0,0.82368,23
25,0,1.2352,22
24,0,1.5022,22
25,0,1.4658,23
25,0,1.2251,22
25,0,0.84385,22
25,0,0.79358,22
24,0,1.1181,22
24,0,0.5033,22
24,0,0.46912,23
24,0,0.51252,23
24,0,0.6351,23
25,0,0.37292,23
24,0,0.4274,23
24,0,0.465,23
24,0,0.5431,22
0,0,0.37247,0
24,0,0.42488,21
24,0,0.58323,21
24,0,0.40403,21
24,0,0.49843,22
24,0,0.1279,22
24,0,0.25793,22
24,0,0.337,22
24,0,0.98173,22
24,0,1.3003,23
24,0,1.2719,23
24,0,0.88365,22
24,0,0.67907,21
24,0,0.32925,21
24,1,0.69628,21
24,10,0.71572,21
24,22,0.75742,22
24,44,1.0206,22
25,72,0.78668,23
26,100,0.8667,25
27,136,0.92853,27
29,175,1.0902,29
30,215,1.0284,31
29,257,0.96042,32
31,299,0.88722,34
31,340,0.99258,37
33,392,1.2245,39
32,384,0.79918,41
33,488,0.44853,43
33,556,0.71813,46
32,540,0.96422,46
31,631,0.96508,48
31,233,0.91997,48
31,658,1.5421,49
31,178,2.6505,44
31,142,2.5709,38
31,161,3.0519,36
31,224,2.9069,36
31,685,3.121,47
31,183,3.2837,44
31,914,2.9885,49
33,979,2.8888,57
32,940,2.6833,59
32,952,3.6368,58
32,961,3.1489,57
32,961,3.0762,58
32,974,3.87,58
32,986,4.5261,57
32,986,4.1249,59
32,996,4.2617,58
32,995,3.7926,58
32,1000,4.1367,57
32,1000,4.156,58
32,994,4.2518,57
32,947,4.1465,55
31,997,4.342,54
32,920,3.6999,55
32,992,4.2731,54
31,938,4.0727,54
31,927,3.9153,53
31,913,3.8118,51
31,936,3.856,53
31,962,3.1918,53
32,947,3.0177,53
33,973,3.3506,55
32,731,3.2918,52
31,523,3.1923,46
31,491,3.4506,43
31,752,2.9172,44
31,672,3.3348,47
31,650,2.9084,48
31,618,2.2297,48
31,592,2.5089,46
31,419,2.5254,45
30,255,2.1587,38
30,448,1.6567,39
30,416,2.1344,40
30,345,2.1732,40
30,213,1.4875,37
30,81,1.3833,33
29,73,1.6772,30
29,67,1.9002,29
29,101,1.6947,29
28,55,0.95162,29
28,52,0.44405,29
28,21,0.41092,27
28,11,0.3073,26
27,2,0.8568,26
27,0,0.43722,25
27,0,0.62093,25
27,0,0.85733,25
27,0,1.091,25
27,0,1.1463,24
27,0,0.8382,24
27,0,1.0742,24
27,0,1.563,24
27,0,1.4733,24
26,0,1.8536,24
26,0,2.0822,23
26,0,2.1319,23
26,0,1.9689,23
26,0,2.2459,23
0,0,3.3053,0
0,0,3.3007,0
0,0,3.0315,0
0,0,2.7909,0
0,0,2.5177,0
0,0,2.3119,0
0,0,1.9806,0
0,0,2.4106,0
0,0,2.0507,0
0,0,2.0014,0
25,0,1.7366,23
25,0,1.6443,23
25,0,1.7527,24
0,0,1.5875,0
25,0,1.8546,24
25,0,1.681,23
25,0,1.5338,23
25,0,1.4558,23
25,0,1.7601,23
25,0,1.846,23
25,0,1.7235,23
25,0,1.8161,23
25,0,1.7267,23
25,0,1.9662,23
25,0,1.545,23
25,0,1.5855,23
25,0,1.6813,23
25,0,2.0613,23
25,0,1.8463,23
25,0,2.1768,23
25,0,1.9684,23
25,0,1.9348,23
25,0,1.4598,23
25,0,1.8867,23
24,0,1.456,23
24,0,1.364,23
24,0,1.8718,23
24,0,2.1229,23
24,0,1.535,23
24,0,1.355,23
24,0,1.6135,23
24,0,1.4782,23
24,0,1.8695,22
24,0,2.5459,22
24,0,1.8687,22
24,0,1.6635,21
24,0,1.5502,21
24,0,1.4928,21
23,0,1.5496,21
23,0,1.5899,21
23,0,1.6936,21
23,0,1.9126,21
23,0,1.7894,21
23,0,1.8331,21
23,0,1.7457,21
23,0,2.216,21
23,1,2.1438,21
23,8,2.2644,21
24,20,2.6671,22
24,30,2.7616,23
24,45,2.6199,24
24,64,2.6665,25
25,91,2.6075,26
25,106,2.4162,27
26,121,2.4372,28
26,126,2.0524,28
26,147,2.2132,29
26,222,2.0738,30
27,243,2.1657,33
28,287,2.401,34
28,301,2.0284,35
29,596,1.739,37
30,479,1.8597,42
30,422,1.5487,40
30,314,2.4999,39
29,420,3.3342,38
31,682,3.2424,44
31,832,3.0265,47
32,671,3.0894,51
32,519,2.7698,47
32,496,2.6721,44
32,529,2.5615,45
32,491,3.3299,46
33,518,3.0284,46
33,556,2.3586,49
33,577,2.5329,46
32,521,0.75612,47
32,885,1.5748,49
33,669,1.6299,52
32,554,2.113,50
33,750,3.7444,50
33,531,4.0979,50
32,351,4.6432,45
31,289,3.9488,40
30,173,2.9631,37
29,180,2.5579,34
30,340,1.9619,36
30,229,1.1539,39
31,233,1.4225,37
31,240,1.7115,38
30,201,1.6062,37
30,209,2.7878,34
29,189,1.5773,33
28,163,1.3874,31
28,215,2.2784,32
29,236,2.2021,34
29,275,2.1597,35
30,294,2.7233,37
30,264,2.7171,39
31,316,2.4025,38
30,135,2.6493,36
29,98,2.603,32
29,85,2.6495,31
29,58,2.4487,31
29,74,2.3351,30
28,86,2.3704,30
28,106,2.1648,29
27,103,2.2141,29
27,98,2.3348,30
28,107,2.4439,30
28,113,2.6423,30
27,114,2.7029,30
27,88,3.0015,30
27,55,3.1027,29
27,38,2.2891,28
27,16,2.4293,27
26,8,2.6592,26
26,7,2.7719,26
26,3,3.1035,25
26,0,3.2656,25
26,0,3.3334,25
26,0,3.5742,25
26,0,3.7941,25
26,0,3.8338,25
26,0,3.7,25
26,0,3.4724,24
26,0,3.4477,24
25,0,2.9615,24
25,0,3.1128,24
25,0,2.3022,24
25,0,1.8999,24
25,0,1.7439,24
25,0,1.6513,24
25,0,1.5088,24
25,0,1.2044,24
25,0,0.91503,24
25,0,1.6021,24
25,0,1.7174,24
25,0,1.3636,23
25,0,0.66273,23
25,0,1.1565,23
25,0,1.3315,23
25,0,1.4714,23
25,0,1.2607,23
25,0,1.2551,24
25,0,1.785,24
25,0,2.221,24
0,0,1.6451,0
26,0,1.3478,25
26,0,1.5407,25
26,0,1.3402,24
26,0,1.1893,24
26,0,1.9161,24
26,0,1.6946,25
26,0,1.4792,24
25,0,1.8027,24
25,0,1.4717,23
25,0,1.4808,23
25,0,1.2467,23
25,0,1.5009,23
25,0,1.0832,23
25,0,0.8893,23
25,0,1.2498,23
25,0,1.4176,23
25,0,1.3091,23
25,0,0.7135,23
25,0,0.78483,24
25,0,1.2175,24
25,0,1.0605,24
25,0,0.88063,24
25,0,0.84502,24
25,0,1.0025,24
25,0,0.98703,24
25,0,1.1306,24
25,0,0.81123,23
25,0,1.1503,23
24,0,0.69868,23
24,0,0.7143,22
25,0,0.91217,22
24,0,0.847,22
25,0,1.1097,22
24,0,1.118,22
24,0,1.0615,22
24,0,0.9937,22
24,0,0.85252,21
24,0,1.1512,21
24,0,1.2049,21
24,0,1.0358,21
24,0,0.62538,21
24,0,0.6639,21
23,3,0.76515,20
23,10,1.1102,20
24,22,1.3689,21
24,45,1.6091,22
25,38,1.3465,23
26,71,1.1823,24
28,139,1.4348,26
29,187,1.5343,29
31,229,1.274,31
31,276,1.3996,34
33,319,1.3404,36
33,369,1.6956,38
34,418,1.5189,40
35,448,1.3243,42
35,489,1.6627,44
35,530,1.6934,46
33,568,1.3374,47
31,610,1.2008,49
31,642,1.8613,50
31,671,1.7775,51
31,717,3.8512,53
32,744,4.7174,54
32,642,4.153,53
31,833,4.4795,55
32,924,5.4883,59
33,1027,6.1065,62
33,499,6.1811,59
33,206,6.5592,47
33,272,6.9073,42
32,232,6.7967,40
32,309,7.4166,39
32,873,7.5707,42
32,432,8.4888,45
32,381,8.3141,44
32,1033,7.6303,44
32,240,7.5381,47
32,995,7.7531,47
33,1056,7.5522,50
33,1084,7.6229,52
33,1049,7.3491,51
33,1012,7.9957,50
32,992,8.3871,48
32,893,7.3447,45
32,971,7.7856,45
32,947,7.4458,47
32,938,7.7868,46
32,931,7.9468,46
32,928,7.2919,46
31,898,7.1763,45
31,753,6.9401,44
31,807,6.8,40
31,667,6.515,41
31,744,6.1636,42
31,721,6.6143,43
31,689,6.6132,41
31,661,5.7023,41
30,620,4.9163,39
30,582,4.4759,38
30,541,4.3949,39
30,504,3.9586,38
30,468,3.7217,37
30,422,3.2479,37
29,172,3.0968,33
29,332,3.2306,35
29,281,3.0783,34
29,236,3.4097,33
29,54,3.5083,31
29,46,3.1638,29
28,46,3.2063,28
28,46,3.3225,28
28,57,3.1359,28
28,45,3.0696,28
28,14,2.3875,28
28,1,2.3487,27
27,0,2.9183,27
27,0,2.4899,27
27,0,1.7906,26
27,0,1.8297,26
27,0,2.145,27
27,0,2.0761,26
27,0,1.5479,27
27,0,1.2176,26
27,0,0.83825,26
27,0,0.83168,26
27,0,0.54268,26
27,0,0.72428,25
26,0,0.79755,24
27,0,1.4054,25
27,0,1.3079,25
27,0,1.0223,26
27,0,1.1946,26
27,0,1.2565,25
26,0,1.3336,25
27,0,1.2089,25
26,0,1.2846,25
26,0,1.0488,24
26,0,1.3033,24
26,0,1.6102,24
26,0,1.384,24
26,0,1.5623,25
26,0,1.5641,24
0,0,1.5796,0
25,0,1.6868,23
25,0,1.3165,23
25,0,1.5202,23
25,0,1.3488,23
25,0,1.5097,22
25,0,1.4202,22
24,0,1.1526,21
24,0,0.96437,21
24,0,0.90332,21
24,0,1.0131,22
24,0,0.64703,21
24,0,1.0308,21
24,0,1.7623,21
24,0,1.3638,21
24,0,0.94633,21
24,0,0.83962,21
24,0,1.0534,21
24,0,0.88433,20
24,0,0.50457,20
23,0,0.79792,20
23,0,0.91887,20
23,0,0.91635,20
23,0,0.90097,20
23,0,1.0047,20
23,0,1.0763,20
23,0,1.3342,19
23,0,0.91345,19
23,0,0.88368,19
0,0,0.57247,0
23,0,0.72363,19
23,0,0.60752,19
23,0,0.80625,19
23,0,0.47027,19
22,0,0.60087,19
22,0,0.32123,19
22,0,0.5426,19
22,0,0.6515,19
22,0,0.75178,19
22,0,0.88727,19
22,0,0.9561,19
22,0,1.0346,19
22,0,0.86507,19
22,4,0.5785,19
22,12,0.5538,19
22,27,0.6762,19
23,49,0.80215,21
24,76,0.81878,22
26,110,0.8161,24
27,149,0.86472,26
29,189,1.0979,29
29,232,1.1932,30
30,274,1.2565,32
31,319,1.2098,35
31,362,1.2223,37
32,404,2.0082,39
33,449,2.1861,41
33,489,2.0156,43
32,532,1.8098,44
31,572,1.5399,47
31,609,1.5647,47
30,394,1.7207,47
30,697,3.6314,49
30,618,3.4188,52
31,789,3.6142,54
31,789,4.0111,56
31,810,3.7971,55
31,832,3.7083,56
32,861,3.9185,56
32,881,3.534,57
32,919,4.0092,59
32,923,3.8808,61
32,966,4.0099,60
32,965,3.8243,56
32,1000,4.1426,58
32,989,3.7569,56
32,985,3.8056,54
31,992,3.8489,54
31,916,3.6585,55
31,1002,3.7004,56
32,1052,3.3983,58
32,702,4.0488,53
32,879,3.918,55
32,957,3.4541,54
32,1000,3.2849,56
32,969,3.5168,56
32,955,3.4909,55
31,941,3.1275,54
31,915,2.9834,54
31,903,3.1375,54
31,769,3.4116,51
31,871,3.0743,50
31,826,3.7194,48
31,873,3.1697,51
31,789,3.0964,51
31,847,3.0502,51
31,506,3.2349,49
31,793,3.1562,50
31,679,2.2205,51
31,532,1.669,49
30,511,1.7725,43
30,545,1.8762,44
30,502,1.7271,44
30,464,1.2181,42
30,362,1.2126,41
30,373,1.3034,40
30,330,1.0997,39
30,282,1.4082,38
29,240,1.0398,36
29,197,0.76505,36
29,155,0.72382,35
29,115,0.84675,33
29,82,1.4136,32
29,54,1.08,30
29,26,0.63088,29
28,11,0.61553,27
27,3,0.50115,26
27,0,1.2055,25
27,0,1.8069,25
27,0,1.2661,24
27,0,0.89213,24
27,0,0.68117,24
26,0,0.95307,24
26,0,1.1066,24
26,0,0.3795,24
26,0,0.48797,24
26,0,0.67463,23
26,0,1.0226,24
26,0,0.3838,24
26,0,0.23507,24
26,0,0.30075,23
26,0,0.65648,23
26,0,0.39732,23
26,0,0.57488,24
26,0,0.35953,24
26,0,0.20473,24
26,0,0.46117,24
26,0,0.56813,24
26,0,1.0248,24
26,0,0.90023,23
26,0,1.0786,23
26,0,1.0816,23
25,0,1.0591,22
25,0,0.52473,22
24,0,0.70947,22
24,0,0.83003,22
24,0,0.8798,21
24,0,0.34842,21
24,0,0.84782,21
24,0,0.90537,21
24,0,0.71092,21
24,0,0.62407,21
24,0,0.82437,21
24,0,0.98885,21
23,0,1.2022,21
23,0,1.1764,21
24,0,1.0623,21
24,0,1.0512,21
24,0,0.76182,21
24,0,0.59648,21
24,0,0.84677,21
23,0,0.93037,21
23,0,0.8907,20
23,0,0.9735,20
23,0,0.65323,20
23,0,0.6414,20
23,0,0.75915,20
23,0,0.48138,20
23,0,0.394,20
23,0,0.4787,20
0,0,0.27403,0
23,0,0.49847,20
23,0,0.48835,20
23,0,0.89,20
23,0,0.92338,20
23,0,0.61417,20
23,0,0.79195,20
23,0,0.70652,20
23,0,0.81353,20
23,0,0.34537,20
23,0,0.55585,20
23,0,0.57398,20
22,0,0.73973,20
22,0,0.46432,19
22,4,0.42517,19
22,13,0.43537,20
22,29,0.46897,20
23,46,0.74458,21
24,71,0.65567,22
25,97,0.74383,23
27,137,0.61928,25
27,173,0.80313,28
29,216,0.68722,30
31,259,0.9962,33
32,300,1.0625,35
31,342,0.89857,37
32,383,1.2299,39
33,431,1.5305,41
32,473,1.4553,43
32,517,1.486,45
32,568,1.2214,48
31,617,0.85767,49
30,668,2.7364,51
31,722,2.9895,53
31,778,3.1841,55
31,579,3.5131,56
31,241,3.2182,50
31,208,3.1457,41
31,250,3.5981,38
31,640,3.0771,49
31,871,3.2369,52
31,914,3.0943,55
32,923,3.4834,55
32,931,3.3568,55
32,943,2.9766,56
32,953,2.8641,57
32,958,3.4327,56
32,959,4.146,57
32,973,3.6589,57
32,977,3.4086,57
31,983,4.0168,55
32,988,3.7087,57
32,984,3.2045,58
32,975,3.1888,58
32,970,3.4043,56
32,963,3.2729,56
31,956,3.6899,56
32,946,3.6865,56
32,942,2.9947,55
32,915,2.8124,54
32,894,3.428,55
32,880,3.5104,54
32,863,3.3005,54
31,886,3.2605,53
31,261,2.7075,45
30,510,2.8549,42
31,738,2.3981,48
32,717,2.0893,50
32,682,2.0514,49
31,655,1.8878,47
31,363,2.1696,44
31,244,1.999,43
30,240,2.477,35
31,253,2.2368,40
30,204,2.4163,36
30,317,1.9626,35
31,183,2.1817,37
30,321,1.4754,35
30,152,2.085,35
29,119,1.7285,33
29,84,1.3457,32
28,49,3.4134,30
28,37,4.0434,29
27,23,4.6203,28
27,13,4.4534,27
27,11,4.9601,27
27,4,4.3739,27
27,0,3.4272,27
27,0,2.4498,26
26,0,2.2544,26
24,0,2.1622,24
24,0,1.2982,23
23,0,0.6001,23
23,0,1.4158,23
23,0,0.90828,23
23,0,1.229,23
23,0,1.7941,23
23,0,1.5104,23
23,0,1.6763,23
23,0,1.562,23
23,0,1.3534,23
24,0,1.238,23
24,0,0.65958,23
23,0,0.509,23
24,0,0.9521,23
24,0,0.7534,23
23,0,1.0218,23
24,0,1.0222,23
24,0,0.79042,23
23,0,0.72422,23
24,0,0.5333,23
24,0,0.7608,23
24,0,0.60527,23
24,0,0.81898,23
24,0,0.6726,22
0,0,0.70065,0
23,0,0.67082,22
23,0,0.39195,22
23,0,0.52715,22
23,0,0.64915,22
23,0,0.79042,22
23,0,0.68762,22
23,0,0.81703,22
23,0,0.72908,21
23,0,1.0246,21
23,0,0.51493,21
23,0,0.46993,21
23,0,1.4218,21
23,0,1.0453,21
23,0,0.86328,21
23,0,0.92177,21
23,0,1.0851,21
23,0,1.1857,21
22,0,1.363,21
23,0,1.3049,21
23,0,1.6685,21
23,0,1.7844,21
23,0,1.3367,21
23,0,1.245,21
23,0,1.4249,21
23,0,1.402,21
23,0,1.3732,21
23,0,1.1574,22
23,0,1.2307,22
0,0,1.1272,0
23,0,1.3545,22
23,0,1.6466,22
23,0,1.476,22
23,0,1.0238,21
23,0,1.9492,21
23,0,2.0561,21
23,0,2.1993,21
23,0,1.9479,21
23,0,1.5022,21
23,0,1.4616,21
23,0,1.1088,20
23,0,1.1723,21
23,0,1.0179,21
23,4,0.54113,21
23,13,0.76315,21
23,32,0.9577,21
23,52,1.027,22
24,83,0.89943,22
25,43,0.75103,23
24,49,1.2533,22
25,123,0.85393,23
27,285,0.84438,28
29,221,0.91291,29
28,280,1.2588,27
31,381,1.3402,31
